production_order_id,part_id,lot_id,production_timestamp,quantity,machine_id,operator_id,shift,plant_code,status
PO000927,PART-010,LOT-00927,2024-01-15 20:59:00,277,M008,OP020,2,PLANT1,completed
PO000928,PART-026,LOT-00928,2024-01-21 06:43:00,405,M020,OP074,1,PLANT3,completed
PO000929,PART-028,LOT-00929,2024-01-14 04:31:00,422,M013,OP019,3,PLANT1,completed
PO000930,PART-031,LOT-00930,2024-01-27 00:09:00,401,M002,OP071,3,PLANT2,completed
PO000931,PART-026,LOT-00931,2024-01-23 20:07:00,242,M005,OP098,2,PLANT1,completed
PO000932,PART-013,LOT-00932,2024-01-23 04:52:00,222,M019,OP026,3,PLANT3,completed
PO000933,PART-048,LOT-00933,2024-01-24 20:37:00,146,M008,OP010,2,PLANT2,completed
PO000934,PART-021,LOT-00934,2024-01-27 05:09:00,65,M004,OP086,3,PLANT2,completed
PO000935,PART-023,LOT-00935,2024-01-09 16:03:00,184,M012,OP077,2,PLANT3,completed
PO000936,PART-020,LOT-00936,2024-01-08 16:52:00,199,M020,OP057,2,PLANT3,completed
PO000937,PART-003,LOT-00937,2024-01-11 15:01:00,122,M012,OP020,2,PLANT3,in_progress
PO000938,PART-008,LOT-00938,2024-01-03 11:34:00,144,M020,OP019,1,PLANT2,completed
PO000939,PART-045,LOT-00939,2024-01-06 01:32:00,176,M015,OP061,3,PLANT1,completed
PO000940,PART-048,LOT-00940,2024-01-25 11:38:00,128,M007,OP070,1,PLANT3,completed
PO000941,PART-036,LOT-00941,2024-01-22 23:35:00,338,M005,OP089,3,PLANT3,completed
PO000942,PART-025,LOT-00942,2024-01-27 12:47:00,483,M017,OP006,1,PLANT2,completed
PO000943,PART-019,LOT-00943,2024-01-10 03:12:00,424,M020,OP035,3,PLANT1,completed
PO000944,PART-001,LOT-00944,2024-01-04 00:44:00,218,M009,OP085,3,PLANT3,completed
PO000945,PART-007,LOT-00945,2024-01-01 20:50:00,169,M013,OP030,2,PLANT2,completed
PO000946,PART-046,LOT-00946,2024-01-05 12:47:00,482,M011,OP063,1,PLANT3,completed
PO000947,PART-012,LOT-00947,2024-01-10 01:13:00,276,M015,OP072,3,PLANT3,completed
PO000948,PART-016,LOT-00948,2024-01-25 02:15:00,176,M011,OP063,3,PLANT2,completed
PO000949,PART-002,LOT-00949,2024-01-16 18:46:00,370,M012,OP046,2,PLANT3,completed
PO000950,PART-033,LOT-00950,2024-01-13 13:19:00,435,M002,OP081,1,PLANT2,in_progress
PO000951,PART-002,LOT-00951,2024-01-26 06:08:00,163,M008,OP020,1,PLANT2,in_progress
PO000952,PART-043,LOT-00952,2024-01-07 05:55:00,64,M013,OP067,3,PLANT3,completed
PO000953,PART-041,LOT-00953,2024-01-11 08:24:00,233,M008,OP074,1,PLANT1,completed
PO000954,PART-020,LOT-00954,2024-01-28 13:13:00,188,M015,OP070,1,PLANT1,completed
PO000955,PART-009,LOT-00955,2024-01-27 10:38:00,297,M007,OP018,1,PLANT2,completed
PO000956,PART-034,LOT-00956,2024-01-07 03:43:00,240,M005,OP084,3,PLANT3,delayed
PO000957,PART-021,LOT-00957,2024-01-04 02:04:00,305,M018,OP093,3,PLANT1,completed
PO000958,PART-010,LOT-00958,2024-01-02 08:12:00,411,M011,OP053,1,PLANT2,completed
PO000959,PART-048,LOT-00959,2024-01-29 23:36:00,497,M009,OP020,3,PLANT1,completed
PO000960,PART-012,LOT-00960,2024-01-02 04:36:00,410,M020,OP079,3,PLANT2,completed
PO000961,PART-040,LOT-00961,2024-01-11 12:13:00,325,M008,OP030,1,PLANT3,completed
PO000962,PART-006,LOT-00962,2024-01-22 16:34:00,88,M017,OP078,2,PLANT2,completed
PO000963,PART-024,LOT-00963,2024-01-09 08:57:00,456,M013,OP063,1,PLANT2,completed
PO000964,PART-013,LOT-00964,2024-01-11 07:09:00,36,M014,OP098,1,PLANT1,delayed
PO000965,PART-027,LOT-00965,2024-01-11 03:05:00,400,M007,OP097,3,PLANT1,completed
PO000966,PART-029,LOT-00966,2024-01-29 01:59:00,270,M011,OP059,3,PLANT1,completed
PO000967,PART-050,LOT-00967,2024-01-02 21:41:00,331,M013,OP093,2,PLANT2,completed
PO000968,PART-048,LOT-00968,2024-01-27 00:42:00,324,M018,OP068,3,PLANT3,in_progress
PO000969,PART-003,LOT-00969,2024-01-24 16:41:00,75,M015,OP059,2,PLANT1,in_progress
PO000970,PART-016,LOT-00970,2024-01-24 14:33:00,295,M013,OP095,2,PLANT1,completed
PO000971,PART-034,LOT-00971,2024-01-29 16:50:00,45,M007,OP038,2,PLANT2,completed
PO000972,PART-020,LOT-00972,2024-01-14 00:17:00,256,M006,OP055,3,PLANT2,completed
PO000973,PART-004,LOT-00973,2024-01-24 12:40:00,482,M005,OP060,1,PLANT3,completed
PO000974,PART-047,LOT-00974,2024-01-23 18:51:00,77,M006,OP100,2,PLANT3,delayed
PO000975,PART-045,LOT-00975,2024-01-25 20:49:00,89,M013,OP053,2,PLANT2,completed
PO000976,PART-012,LOT-00976,2024-01-21 15:32:00,322,M007,OP059,2,PLANT1,completed
PO000977,PART-045,LOT-00977,2024-01-30 12:25:00,484,M006,OP092,1,PLANT3,completed
PO000978,PART-008,LOT-00978,2024-01-21 10:51:00,344,M012,OP011,1,PLANT3,completed
PO000979,PART-047,LOT-00979,2024-01-24 06:52:00,333,M006,OP049,1,PLANT3,completed
PO000980,PART-050,LOT-00980,2024-01-08 18:39:00,487,M011,OP073,2,PLANT3,in_progress
PO000981,PART-011,LOT-00981,2024-01-07 13:56:00,111,M002,OP054,1,PLANT2,completed
PO000982,PART-050,LOT-00982,2024-01-21 07:25:00,167,M006,OP016,1,PLANT1,delayed
PO000983,PART-001,LOT-00983,2024-01-29 08:00:00,411,M009,OP002,1,PLANT2,completed
PO000984,PART-032,LOT-00984,2024-01-25 17:38:00,433,M001,OP078,2,PLANT2,completed
PO000985,PART-038,LOT-00985,2024-01-22 15:36:00,252,M014,OP057,2,PLANT1,completed
PO000986,PART-001,LOT-00986,2024-01-12 03:17:00,471,M018,OP036,3,PLANT3,completed
PO000987,PART-014,LOT-00987,2024-01-03 05:25:00,114,M005,OP008,3,PLANT3,completed
PO000988,PART-010,LOT-00988,2024-01-02 11:25:00,361,M019,OP078,1,PLANT2,completed
PO000989,PART-006,LOT-00989,2024-01-03 05:33:00,75,M014,OP023,3,PLANT1,completed
PO000990,PART-040,LOT-00990,2024-01-28 01:51:00,313,M018,OP023,3,PLANT2,completed
PO000991,PART-024,LOT-00991,2024-01-02 15:08:00,67,M010,OP042,2,PLANT2,in_progress
PO000992,PART-005,LOT-00992,2024-01-20 10:45:00,451,M018,OP009,1,PLANT2,completed
PO000993,PART-008,LOT-00993,2024-01-13 11:44:00,188,M017,OP053,1,PLANT3,completed
PO000994,PART-014,LOT-00994,2024-01-28 20:31:00,49,M004,OP074,2,PLANT3,delayed
PO000995,PART-034,LOT-00995,2024-01-04 23:45:00,267,M020,OP091,3,PLANT2,completed
PO000996,PART-021,LOT-00996,2024-01-12 19:37:00,289,M019,OP080,2,PLANT2,delayed
PO000997,PART-040,LOT-00997,2024-01-26 14:32:00,274,M017,OP094,2,PLANT3,completed
PO000998,PART-012,LOT-00998,2024-01-28 17:38:00,139,M010,OP025,2,PLANT1,completed
PO000999,PART-030,LOT-00999,2024-01-29 11:10:00,427,M004,OP095,1,PLANT1,completed
PO001000,PART-027,LOT-01000,2024-01-19 20:14:00,43,M011,OP045,2,PLANT3,in_progress
PO001001,PART-014,LOT-01001,2024-01-01 12:20:00,347,M007,OP089,1,PLANT2,completed
PO001002,PART-005,LOT-01002,2024-01-15 00:10:00,173,M017,OP071,3,PLANT2,completed
PO001003,PART-008,LOT-01003,2024-01-16 04:02:00,194,M013,OP093,3,PLANT3,completed
PO001004,PART-002,LOT-01004,2024-01-08 23:50:00,119,M011,OP044,3,PLANT3,completed
PO001005,PART-031,LOT-01005,2024-01-02 14:50:00,350,M005,OP062,2,PLANT1,completed
PO001006,PART-035,LOT-01006,2024-01-16 06:01:00,256,M014,OP096,1,PLANT1,in_progress
PO001007,PART-020,LOT-01007,2024-01-26 17:04:00,391,M011,OP072,2,PLANT3,completed
PO001008,PART-037,LOT-01008,2024-01-16 02:19:00,429,M012,OP009,3,PLANT1,completed
PO001009,PART-002,LOT-01009,2024-01-16 10:26:00,212,M018,OP022,1,PLANT3,completed
PO001010,PART-012,LOT-01010,2024-01-28 02:06:00,79,M010,OP091,3,PLANT2,completed
PO001011,PART-018,LOT-01011,2024-01-19 20:03:00,64,M016,OP031,2,PLANT2,completed
PO001012,PART-020,LOT-01012,2024-01-10 20:04:00,288,M010,OP023,2,PLANT1,completed
PO001013,PART-003,LOT-01013,2024-01-10 04:44:00,487,M003,OP057,3,PLANT3,completed
PO001014,PART-031,LOT-01014,2024-01-23 18:11:00,98,M007,OP044,2,PLANT2,completed
PO001015,PART-034,LOT-01015,2024-01-15 02:59:00,417,M011,OP019,3,PLANT1,in_progress
PO001016,PART-034,LOT-01016,2024-01-07 00:57:00,125,M002,OP059,3,PLANT2,completed
PO001017,PART-034,LOT-01017,2024-01-06 06:31:00,22,M010,OP006,1,PLANT3,in_progress
PO001018,PART-006,LOT-01018,2024-01-16 04:02:00,259,M002,OP014,3,PLANT3,completed
PO001019,PART-048,LOT-01019,2024-01-15 05:18:00,31,M019,OP098,3,PLANT2,completed
PO001020,PART-014,LOT-01020,2024-01-15 14:29:00,122,M007,OP037,2,PLANT2,completed
PO001021,PART-050,LOT-01021,2024-01-21 01:48:00,363,M004,OP035,3,PLANT1,completed
PO001022,PART-008,LOT-01022,2024-01-01 16:39:00,338,M018,OP066,2,PLANT1,completed
PO001023,PART-023,LOT-01023,2024-01-26 00:03:00,183,M009,OP019,3,PLANT3,in_progress
PO001024,PART-037,LOT-01024,2024-01-12 03:24:00,107,M003,OP040,3,PLANT3,in_progress
PO001025,PART-035,LOT-01025,2024-01-21 04:34:00,45,M005,OP004,3,PLANT2,delayed
PO001026,PART-004,LOT-01026,2024-01-05 19:42:00,216,M002,OP012,2,PLANT2,completed
PO001027,PART-046,LOT-01027,2024-01-28 03:07:00,476,M019,OP081,3,PLANT3,completed
PO001028,PART-040,LOT-01028,2024-01-17 04:26:00,179,M011,OP026,3,PLANT3,completed
PO001029,PART-035,LOT-01029,2024-01-04 13:47:00,492,M015,OP073,1,PLANT1,completed
PO001030,PART-045,LOT-01030,2024-01-22 07:28:00,69,M015,OP040,1,PLANT3,completed
PO001031,PART-050,LOT-01031,2024-01-22 04:20:00,260,M008,OP029,3,PLANT1,in_progress
PO001032,PART-040,LOT-01032,2024-01-12 17:51:00,487,M012,OP051,2,PLANT1,completed
PO001033,PART-043,LOT-01033,2024-01-16 00:48:00,423,M011,OP059,3,PLANT2,completed
PO001034,PART-031,LOT-01034,2024-01-06 03:18:00,199,M016,OP060,3,PLANT1,completed
PO001035,PART-023,LOT-01035,2024-01-28 12:12:00,314,M005,OP066,1,PLANT1,completed
PO001036,PART-046,LOT-01036,2024-01-05 20:51:00,186,M018,OP084,2,PLANT1,completed
PO001037,PART-035,LOT-01037,2024-01-21 23:30:00,225,M019,OP053,3,PLANT1,completed
PO001038,PART-036,LOT-01038,2024-01-08 05:41:00,266,M013,OP009,3,PLANT2,completed
PO001039,PART-045,LOT-01039,2024-01-27 21:29:00,240,M014,OP073,2,PLANT2,completed
PO001040,PART-016,LOT-01040,2024-01-08 21:03:00,359,M003,OP095,2,PLANT3,completed
PO001041,PART-032,LOT-01041,2024-01-06 04:52:00,323,M020,OP060,3,PLANT2,completed
PO001042,PART-029,LOT-01042,2024-01-09 00:25:00,177,M013,OP009,3,PLANT3,completed
PO001043,PART-039,LOT-01043,2024-01-18 05:52:00,187,M016,OP083,3,PLANT3,completed
PO001044,PART-014,LOT-01044,2024-01-07 07:44:00,474,M019,OP097,1,PLANT3,in_progress
PO001045,PART-049,LOT-01045,2024-01-07 16:15:00,358,M005,OP058,2,PLANT3,completed
PO001046,PART-040,LOT-01046,2024-01-27 07:15:00,248,M007,OP027,1,PLANT3,in_progress
PO001047,PART-020,LOT-01047,2024-01-26 22:53:00,426,M010,OP056,3,PLANT3,delayed
PO001048,PART-023,LOT-01048,2024-01-05 01:31:00,318,M001,OP079,3,PLANT3,completed
PO001049,PART-009,LOT-01049,2024-01-14 09:19:00,51,M012,OP071,1,PLANT1,completed
PO001050,PART-036,LOT-01050,2024-01-17 08:23:00,76,M010,OP004,1,PLANT1,completed
PO001051,PART-038,LOT-01051,2024-01-18 22:38:00,340,M011,OP092,3,PLANT2,completed
PO001052,PART-028,LOT-01052,2024-01-25 19:24:00,128,M006,OP061,2,PLANT1,completed
PO001053,PART-025,LOT-01053,2024-01-17 09:31:00,450,M014,OP020,1,PLANT2,delayed
PO001054,PART-043,LOT-01054,2024-01-06 17:07:00,88,M001,OP010,2,PLANT3,completed
PO001055,PART-047,LOT-01055,2024-01-23 03:36:00,356,M014,OP018,3,PLANT1,completed
PO001056,PART-027,LOT-01056,2024-01-21 18:06:00,477,M020,OP055,2,PLANT3,completed
PO001057,PART-033,LOT-01057,2024-01-20 07:15:00,302,M015,OP050,1,PLANT2,completed
PO001058,PART-028,LOT-01058,2024-01-28 12:21:00,23,M019,OP064,1,PLANT3,completed
PO001059,PART-033,LOT-01059,2024-01-13 06:05:00,230,M018,OP074,1,PLANT2,completed
PO001060,PART-003,LOT-01060,2024-01-26 20:34:00,267,M012,OP015,2,PLANT3,completed
PO001061,PART-045,LOT-01061,2024-01-04 15:27:00,92,M017,OP097,2,PLANT2,completed
PO001062,PART-006,LOT-01062,2024-01-24 19:38:00,475,M020,OP012,2,PLANT1,completed
PO001063,PART-048,LOT-01063,2024-01-04 13:17:00,370,M018,OP075,1,PLANT2,completed
PO001064,PART-022,LOT-01064,2024-01-25 08:23:00,418,M001,OP061,1,PLANT2,completed
PO001065,PART-031,LOT-01065,2024-01-27 02:55:00,395,M011,OP054,3,PLANT2,delayed
PO001066,PART-019,LOT-01066,2024-01-14 03:53:00,105,M002,OP089,3,PLANT3,completed
PO001067,PART-047,LOT-01067,2024-01-26 15:43:00,153,M002,OP081,2,PLANT2,completed
PO001068,PART-037,LOT-01068,2024-01-03 08:22:00,356,M010,OP095,1,PLANT3,completed
PO001069,PART-032,LOT-01069,2024-01-04 18:07:00,84,M017,OP010,2,PLANT2,completed
PO001070,PART-040,LOT-01070,2024-01-13 18:53:00,160,M009,OP002,2,PLANT3,completed
PO001071,PART-012,LOT-01071,2024-01-27 22:22:00,398,M005,OP085,3,PLANT2,completed
PO001072,PART-012,LOT-01072,2024-01-12 21:21:00,420,M008,OP063,2,PLANT1,completed
PO001073,PART-003,LOT-01073,2024-01-16 14:28:00,63,M005,OP077,2,PLANT1,in_progress
PO001074,PART-049,LOT-01074,2024-01-19 19:02:00,414,M013,OP031,2,PLANT3,completed
PO001075,PART-041,LOT-01075,2024-01-08 14:43:00,127,M019,OP094,2,PLANT2,completed
PO001076,PART-017,LOT-01076,2024-01-06 06:41:00,46,M006,OP060,1,PLANT2,completed
PO001077,PART-031,LOT-01077,2024-01-25 05:39:00,139,M013,OP088,3,PLANT3,completed
PO001078,PART-017,LOT-01078,2024-01-07 14:32:00,291,M014,OP002,2,PLANT2,delayed
PO001079,PART-029,LOT-01079,2024-01-18 09:15:00,367,M011,OP068,1,PLANT3,delayed
PO001080,PART-007,LOT-01080,2024-01-25 04:18:00,346,M012,OP056,3,PLANT3,delayed
PO001081,PART-018,LOT-01081,2024-01-16 05:52:00,158,M009,OP013,3,PLANT2,completed
PO001082,PART-026,LOT-01082,2024-01-21 23:39:00,415,M008,OP094,3,PLANT3,completed
PO001083,PART-013,LOT-01083,2024-01-24 15:55:00,192,M006,OP041,2,PLANT3,completed
PO001084,PART-001,LOT-01084,2024-01-04 02:13:00,26,M014,OP013,3,PLANT3,completed
PO001085,PART-029,LOT-01085,2024-01-16 23:56:00,132,M010,OP033,3,PLANT1,completed
PO001086,PART-040,LOT-01086,2024-01-05 04:25:00,49,M020,OP085,3,PLANT1,delayed
PO001087,PART-041,LOT-01087,2024-01-06 13:01:00,382,M004,OP012,1,PLANT3,completed
PO001088,PART-043,LOT-01088,2024-01-30 11:41:00,309,M006,OP015,1,PLANT3,completed
PO001089,PART-019,LOT-01089,2024-01-22 06:02:00,358,M003,OP082,1,PLANT2,delayed
PO001090,PART-018,LOT-01090,2024-01-20 10:22:00,374,M011,OP033,1,PLANT1,completed
PO001091,PART-018,LOT-01091,2024-01-03 20:08:00,215,M013,OP043,2,PLANT1,completed
PO001092,PART-017,LOT-01092,2024-01-09 02:20:00,245,M003,OP063,3,PLANT1,completed
PO001093,PART-012,LOT-01093,2024-01-30 09:02:00,271,M004,OP019,1,PLANT3,completed
PO001094,PART-014,LOT-01094,2024-01-28 22:36:00,349,M004,OP057,3,PLANT3,completed
PO001095,PART-003,LOT-01095,2024-01-04 07:38:00,56,M019,OP094,1,PLANT2,completed
PO001096,PART-002,LOT-01096,2024-01-23 15:37:00,96,M001,OP005,2,PLANT3,completed
PO001097,PART-010,LOT-01097,2024-01-16 00:15:00,483,M013,OP074,3,PLANT1,completed
PO001098,PART-050,LOT-01098,2024-01-23 07:57:00,264,M014,OP052,1,PLANT3,completed
PO001099,PART-005,LOT-01099,2024-01-25 13:57:00,135,M001,OP050,1,PLANT3,in_progress
PO001100,PART-031,LOT-01100,2024-01-06 12:23:00,310,M018,OP046,1,PLANT2,completed
PO001101,PART-026,LOT-01101,2024-01-03 12:17:00,343,M003,OP047,1,PLANT3,in_progress
PO001102,PART-022,LOT-01102,2024-01-04 15:52:00,450,M015,OP098,2,PLANT2,completed
PO001103,PART-012,LOT-01103,2024-01-26 05:38:00,40,M013,OP085,3,PLANT1,completed
PO001104,PART-025,LOT-01104,2024-01-05 20:37:00,342,M012,OP063,2,PLANT1,in_progress
PO001105,PART-029,LOT-01105,2024-01-09 14:56:00,91,M002,OP025,2,PLANT1,completed
PO001106,PART-038,LOT-01106,2024-01-11 20:29:00,270,M013,OP009,2,PLANT3,completed
PO001107,PART-032,LOT-01107,2024-01-25 07:12:00,447,M015,OP003,1,PLANT1,completed
PO001108,PART-022,LOT-01108,2024-01-02 22:45:00,227,M004,OP028,3,PLANT3,completed
PO001109,PART-030,LOT-01109,2024-01-25 10:04:00,96,M019,OP030,1,PLANT1,completed
PO001110,PART-010,LOT-01110,2024-01-23 06:00:00,354,M001,OP061,1,PLANT3,completed
PO001111,PART-045,LOT-01111,2024-01-30 12:38:00,86,M001,OP023,1,PLANT3,completed
PO001112,PART-020,LOT-01112,2024-01-05 10:16:00,253,M020,OP022,1,PLANT3,completed
PO001113,PART-007,LOT-01113,2024-01-06 04:42:00,274,M020,OP079,3,PLANT1,completed
PO001114,PART-013,LOT-01114,2024-01-20 09:32:00,192,M013,OP042,1,PLANT1,delayed
PO001115,PART-037,LOT-01115,2024-01-25 20:15:00,90,M011,OP028,2,PLANT1,completed
PO001116,PART-022,LOT-01116,2024-01-03 21:03:00,81,M009,OP019,2,PLANT2,completed
PO001117,PART-024,LOT-01117,2024-01-26 04:28:00,104,M015,OP032,3,PLANT3,completed
PO001118,PART-007,LOT-01118,2024-01-29 18:31:00,333,M013,OP100,2,PLANT1,completed
PO001119,PART-032,LOT-01119,2024-01-04 16:10:00,23,M001,OP023,2,PLANT1,completed
PO001120,PART-038,LOT-01120,2024-01-13 21:54:00,233,M016,OP089,2,PLANT1,completed
PO001121,PART-041,LOT-01121,2024-01-13 07:56:00,287,M015,OP053,1,PLANT1,delayed
PO001122,PART-040,LOT-01122,2024-01-02 17:05:00,325,M006,OP092,2,PLANT2,completed
PO001123,PART-006,LOT-01123,2024-01-29 13:03:00,443,M010,OP045,1,PLANT2,completed
PO001124,PART-016,LOT-01124,2024-01-09 17:36:00,80,M017,OP013,2,PLANT3,completed
PO001125,PART-049,LOT-01125,2024-01-25 13:31:00,279,M008,OP060,1,PLANT3,completed
PO001126,PART-018,LOT-01126,2024-01-03 09:57:00,119,M004,OP020,1,PLANT3,in_progress
PO001127,PART-031,LOT-01127,2024-01-23 15:25:00,110,M006,OP086,2,PLANT1,completed
PO001128,PART-024,LOT-01128,2024-01-13 23:21:00,127,M014,OP033,3,PLANT2,completed
PO001129,PART-049,LOT-01129,2024-01-21 14:57:00,42,M004,OP095,2,PLANT1,delayed
PO001130,PART-012,LOT-01130,2024-01-08 04:37:00,422,M001,OP063,3,PLANT3,completed
PO001131,PART-016,LOT-01131,2024-01-21 05:51:00,323,M019,OP042,3,PLANT2,completed
PO001132,PART-044,LOT-01132,2024-01-15 19:44:00,137,M004,OP042,2,PLANT1,completed
PO001133,PART-048,LOT-01133,2024-01-19 18:39:00,465,M007,OP049,2,PLANT1,completed
PO001134,PART-038,LOT-01134,2024-01-23 01:06:00,47,M014,OP019,3,PLANT1,delayed
PO001135,PART-030,LOT-01135,2024-01-09 02:29:00,218,M012,OP018,3,PLANT2,completed
PO001136,PART-041,LOT-01136,2024-01-17 07:40:00,158,M007,OP043,1,PLANT1,completed
PO001137,PART-037,LOT-01137,2024-01-03 17:09:00,163,M005,OP015,2,PLANT2,completed
PO001138,PART-011,LOT-01138,2024-01-16 15:16:00,132,M010,OP078,2,PLANT1,completed
PO001139,PART-041,LOT-01139,2024-01-28 19:57:00,483,M006,OP074,2,PLANT3,in_progress
PO001140,PART-006,LOT-01140,2024-01-19 17:40:00,458,M017,OP063,2,PLANT1,completed
PO001141,PART-030,LOT-01141,2024-01-13 16:55:00,27,M014,OP095,2,PLANT1,completed
PO001142,PART-028,LOT-01142,2024-01-27 08:55:00,133,M019,OP020,1,PLANT3,in_progress
PO001143,PART-027,LOT-01143,2024-01-03 00:18:00,40,M016,OP094,3,PLANT3,completed
PO001144,PART-034,LOT-01144,2024-01-18 22:42:00,265,M004,OP058,3,PLANT2,completed
PO001145,PART-036,LOT-01145,2024-01-01 13:34:00,374,M014,OP028,1,PLANT1,completed
PO001146,PART-016,LOT-01146,2024-01-30 11:23:00,66,M001,OP062,1,PLANT3,completed
PO001147,PART-046,LOT-01147,2024-01-21 21:39:00,459,M019,OP096,2,PLANT3,completed
PO001148,PART-030,LOT-01148,2024-01-22 02:33:00,415,M005,OP091,3,PLANT2,completed
PO001149,PART-024,LOT-01149,2024-01-29 12:38:00,257,M001,OP081,1,PLANT1,completed
PO001150,PART-045,LOT-01150,2024-01-16 03:37:00,291,M002,OP038,3,PLANT2,completed
PO001151,PART-045,LOT-01151,2024-01-28 21:00:00,297,M019,OP027,2,PLANT3,completed
PO001152,PART-022,LOT-01152,2024-01-03 11:52:00,283,M012,OP007,1,PLANT1,completed
PO001153,PART-030,LOT-01153,2024-01-29 04:15:00,40,M012,OP047,3,PLANT1,completed
PO001154,PART-046,LOT-01154,2024-01-04 01:11:00,307,M007,OP018,3,PLANT2,completed
PO001155,PART-008,LOT-01155,2024-01-30 12:55:00,264,M019,OP090,1,PLANT1,completed
PO001156,PART-049,LOT-01156,2024-01-11 06:14:00,184,M012,OP035,1,PLANT3,completed
PO001157,PART-018,LOT-01157,2024-01-03 11:29:00,52,M012,OP045,1,PLANT2,completed
PO001158,PART-034,LOT-01158,2024-01-06 14:01:00,260,M018,OP087,2,PLANT3,in_progress
PO001159,PART-029,LOT-01159,2024-01-29 06:14:00,208,M003,OP025,1,PLANT2,completed
PO001160,PART-026,LOT-01160,2024-01-09 03:18:00,167,M003,OP014,3,PLANT1,completed
PO001161,PART-045,LOT-01161,2024-01-07 17:36:00,274,M005,OP027,2,PLANT3,delayed
PO001162,PART-002,LOT-01162,2024-01-14 08:13:00,233,M018,OP017,1,PLANT2,completed
PO001163,PART-029,LOT-01163,2024-01-30 08:10:00,30,M010,OP025,1,PLANT1,completed
PO001164,PART-015,LOT-01164,2024-01-24 15:33:00,350,M011,OP053,2,PLANT3,completed
PO001165,PART-042,LOT-01165,2024-01-15 20:24:00,268,M019,OP086,2,PLANT3,completed
PO001166,PART-036,LOT-01166,2024-01-21 06:20:00,254,M010,OP073,1,PLANT1,in_progress
PO001167,PART-020,LOT-01167,2024-01-08 19:34:00,424,M009,OP030,2,PLANT2,completed
PO001168,PART-019,LOT-01168,2024-01-03 03:41:00,95,M012,OP037,3,PLANT2,delayed
PO001169,PART-040,LOT-01169,2024-01-08 07:37:00,384,M018,OP037,1,PLANT1,delayed
PO001170,PART-046,LOT-01170,2024-01-07 23:38:00,102,M008,OP015,3,PLANT1,delayed
PO001171,PART-037,LOT-01171,2024-01-06 18:08:00,245,M009,OP048,2,PLANT1,completed
PO001172,PART-046,LOT-01172,2024-01-02 13:53:00,360,M011,OP045,1,PLANT1,completed
PO001173,PART-035,LOT-01173,2024-01-08 09:35:00,293,M010,OP016,1,PLANT1,completed
PO001174,PART-032,LOT-01174,2024-01-07 14:47:00,254,M011,OP020,2,PLANT1,delayed
PO001175,PART-035,LOT-01175,2024-01-24 02:13:00,189,M010,OP061,3,PLANT2,delayed
PO001176,PART-049,LOT-01176,2024-01-27 02:39:00,361,M005,OP073,3,PLANT3,delayed
PO001177,PART-029,LOT-01177,2024-01-16 09:56:00,372,M004,OP094,1,PLANT2,delayed
PO001178,PART-009,LOT-01178,2024-01-26 01:47:00,79,M010,OP004,3,PLANT2,completed
PO001179,PART-015,LOT-01179,2024-01-21 07:07:00,202,M003,OP042,1,PLANT1,completed
PO001180,PART-013,LOT-01180,2024-01-27 13:15:00,289,M008,OP099,1,PLANT2,completed
PO001181,PART-006,LOT-01181,2024-01-25 12:05:00,454,M015,OP087,1,PLANT3,delayed
PO001182,PART-033,LOT-01182,2024-01-18 22:48:00,119,M016,OP041,3,PLANT3,completed
PO001183,PART-004,LOT-01183,2024-01-17 10:22:00,223,M005,OP092,1,PLANT2,completed
PO001184,PART-024,LOT-01184,2024-01-01 13:18:00,165,M012,OP045,1,PLANT2,delayed
PO001185,PART-036,LOT-01185,2024-01-04 23:40:00,130,M015,OP095,3,PLANT2,in_progress
PO001186,PART-019,LOT-01186,2024-01-08 10:54:00,432,M014,OP094,1,PLANT2,completed
PO001187,PART-038,LOT-01187,2024-01-28 05:06:00,64,M005,OP027,3,PLANT2,completed
PO001188,PART-034,LOT-01188,2024-01-16 06:21:00,53,M019,OP097,1,PLANT2,completed
PO001189,PART-027,LOT-01189,2024-01-30 01:44:00,488,M009,OP054,3,PLANT1,completed
PO001190,PART-046,LOT-01190,2024-01-26 20:18:00,406,M005,OP026,2,PLANT1,in_progress
PO001191,PART-019,LOT-01191,2024-01-26 04:58:00,271,M002,OP039,3,PLANT3,completed
PO001192,PART-036,LOT-01192,2024-01-22 02:12:00,134,M001,OP001,3,PLANT1,completed
PO001193,PART-041,LOT-01193,2024-01-29 23:17:00,261,M004,OP084,3,PLANT3,in_progress
PO001194,PART-027,LOT-01194,2024-01-09 03:55:00,271,M008,OP004,3,PLANT1,completed
PO001195,PART-032,LOT-01195,2024-01-04 00:52:00,326,M012,OP075,3,PLANT2,completed
PO001196,PART-017,LOT-01196,2024-01-29 13:56:00,371,M016,OP089,1,PLANT1,completed
PO001197,PART-047,LOT-01197,2024-01-27 04:20:00,28,M009,OP021,3,PLANT3,completed
PO001198,PART-021,LOT-01198,2024-01-21 23:34:00,469,M005,OP046,3,PLANT1,completed
PO001199,PART-024,LOT-01199,2024-01-20 02:13:00,345,M012,OP007,3,PLANT2,completed
PO001200,PART-041,LOT-01200,2024-01-04 11:54:00,283,M007,OP099,1,PLANT3,completed
