measurement_id,component_id,lot_id,feature_name,nominal_value,upper_tolerance,lower_tolerance,measured_value,measurement_timestamp,cmm_machine_id,inspector_id,result
M0001273,PART-006,LOT-01273,bore_diameter,50,50.4,49.6,49.904,1/20/2024 11:30,CMM1,QC007,pass
M0001274,PART-033,LOT-01274,angle,45,46,44,45.298,1/8/2024 0:46,CMM1,QC006,pass
M0001275,PART-006,LOT-01275,outer_diameter,100,100.5,99.5,99.951,1/13/2024 10:02,CMM2,QC010,pass
M0001276,PART-038,LOT-01276,bore_diameter,50,50.4,49.6,50.166,1/19/2024 10:55,CMM1,QC016,pass
M0001277,PART-012,LOT-01277,width,10,10.1,9.9,9.978,1/10/2024 20:51,CMM2,QC003,pass
M0001278,PART-004,LOT-01278,angle,45,46,44,43.883,1/25/2024 4:36,CMM2,QC001,fail
M0001279,PART-028,LOT-01279,angle,45,46,44,45.093,1/24/2024 13:40,CMM1,QC014,pass
M0001280,PART-046,LOT-01280,angle,45,46,44,44.722,1/19/2024 3:40,CMM2,QC019,pass
M0001281,PART-039,LOT-01281,flatness,0,0.1,0,0.072,1/3/2024 8:01,CMM2,QC015,pass
M0001282,PART-036,LOT-01282,thickness,5,5.05,4.95,4.98,1/19/2024 5:11,CMM3,QC013,pass
M0001283,PART-016,LOT-01283,flatness,0,0.1,0,0.01,1/21/2024 18:13,CMM1,QC005,pass
M0001284,PART-049,LOT-01284,parallelism,0,0.1,0,0.021,1/13/2024 5:11,CMM3,QC016,pass
M0001285,PART-050,LOT-01285,thickness,5,5.05,4.95,5.007,1/31/2024 21:53,CMM1,QC002,pass
M0001286,PART-032,LOT-01286,thickness,5,5.05,4.95,4.997,1/22/2024 14:33,CMM1,QC003,pass
M0001287,PART-007,LOT-01287,bore_diameter,50,50.4,49.6,49.983,1/9/2024 14:08,CMM2,QC002,pass
M0001288,PART-039,LOT-01288,parallelism,0,0.1,0,0.001,1/26/2024 5:15,CMM3,QC020,pass
M0001289,PART-004,LOT-01289,angle,45,46,44,44.951,1/30/2024 23:33,CMM3,QC009,pass
M0001290,PART-009,LOT-01290,parallelism,0,0.1,0,0.032,1/2/2024 19:21,CMM2,QC007,pass
M0001291,PART-006,LOT-01291,width,10,10.1,9.9,10.074,1/6/2024 2:03,CMM2,QC003,pass
M0001292,PART-042,LOT-01292,thickness,5,5.05,4.95,4.991,1/7/2024 18:05,CMM2,QC012,pass
M0001293,PART-021,LOT-01293,thickness,5,5.05,4.95,4.977,1/22/2024 19:08,CMM3,QC019,pass
M0001294,PART-021,LOT-01294,width,10,10.1,9.9,9.997,1/13/2024 20:47,CMM2,QC006,pass
M0001295,PART-025,LOT-01295,flatness,0,0.1,0,-0.011,1/28/2024 0:01,CMM3,QC016,fail
M0001296,PART-041,LOT-01296,angle,45,46,44,45.86,1/12/2024 15:48,CMM1,QC016,pass
M0001297,PART-011,LOT-01297,outer_diameter,100,100.5,99.5,99.866,1/5/2024 2:22,CMM3,QC004,pass
M0001298,PART-006,LOT-01298,length,20,20.2,19.8,20.109,1/18/2024 8:52,CMM3,QC013,pass
M0001299,PART-028,LOT-01299,outer_diameter,100,100.5,99.5,100.28,1/23/2024 3:34,CMM1,QC005,pass
M0001300,PART-013,LOT-01300,width,10,10.1,9.9,9.982,1/13/2024 18:45,CMM2,QC020,pass
M0001301,PART-014,LOT-01301,thickness,5,5.05,4.95,5.009,1/28/2024 13:27,CMM3,QC007,pass
M0001302,PART-012,LOT-01302,width,10,10.1,9.9,10.054,1/20/2024 22:13,CMM2,QC001,pass
M0001303,PART-016,LOT-01303,angle,45,46,44,44.874,1/30/2024 10:40,CMM1,QC016,pass
M0001304,PART-030,LOT-01304,outer_diameter,100,100.5,99.5,99.966,1/6/2024 13:38,CMM2,QC012,pass
M0001305,PART-026,LOT-01305,outer_diameter,100,100.5,99.5,99.903,1/11/2024 18:47,CMM2,QC002,pass
M0001306,PART-017,LOT-01306,parallelism,0,0.1,0,0.118,1/5/2024 17:47,CMM3,QC010,fail
M0001307,PART-016,LOT-01307,parallelism,0,0.1,0,-0.034,1/23/2024 3:23,CMM3,QC007,fail
M0001308,PART-039,LOT-01308,bore_diameter,50,50.4,49.6,49.913,1/4/2024 10:42,CMM2,QC015,pass
M0001309,PART-026,LOT-01309,width,10,10.1,9.9,9.959,1/18/2024 18:07,CMM3,QC010,pass
M0001310,PART-011,LOT-01310,bore_diameter,50,50.4,49.6,50.005,1/24/2024 14:13,CMM3,QC005,pass
M0001311,PART-046,LOT-01311,parallelism,0,0.1,0,-0.026,1/25/2024 6:21,CMM3,QC001,fail
M0001312,PART-009,LOT-01312,width,10,10.1,9.9,10.008,1/24/2024 21:16,CMM3,QC017,pass
M0001313,PART-019,LOT-01313,width,10,10.1,9.9,9.948,1/13/2024 23:30,CMM2,QC008,pass
M0001314,PART-011,LOT-01314,outer_diameter,100,100.5,99.5,100.055,1/17/2024 7:39,CMM3,QC011,pass
M0001315,PART-043,LOT-01315,thickness,5,5.05,4.95,5.014,1/30/2024 16:23,CMM1,QC018,pass
M0001316,PART-015,LOT-01316,angle,45,46,44,44.335,1/10/2024 21:02,CMM1,QC001,pass
M0001317,PART-028,LOT-01317,width,10,10.1,9.9,10.012,1/7/2024 22:43,CMM1,QC015,pass
M0001318,PART-046,LOT-01318,angle,45,46,44,45.409,1/28/2024 9:36,CMM2,QC005,pass
M0001319,PART-010,LOT-01319,flatness,0,0.1,0,-0.04,1/6/2024 18:03,CMM1,QC012,fail
M0001320,PART-011,LOT-01320,length,20,20.2,19.8,20.112,1/25/2024 20:40,CMM1,QC005,pass
M0001321,PART-038,LOT-01321,flatness,0,0.1,0,0.014,1/1/2024 18:30,CMM1,QC020,pass
M0001322,PART-016,LOT-01322,length,20,20.2,19.8,19.953,1/24/2024 14:04,CMM2,QC012,pass
M0001323,PART-044,LOT-01323,thickness,5,5.05,4.95,4.999,1/7/2024 4:14,CMM1,QC015,pass
M0001324,PART-010,LOT-01324,outer_diameter,100,100.5,99.5,100.093,1/3/2024 0:32,CMM1,QC006,pass
M0001325,PART-041,LOT-01325,parallelism,0,0.1,0,0.003,1/13/2024 16:10,CMM1,QC004,pass
M0001326,PART-029,LOT-01326,length,20,20.2,19.8,20.036,1/17/2024 10:53,CMM3,QC012,pass
M0001327,PART-042,LOT-01327,width,10,10.1,9.9,9.969,1/14/2024 17:03,CMM1,QC001,pass
M0001328,PART-039,LOT-01328,thickness,5,5.05,4.95,5.003,1/18/2024 13:34,CMM3,QC018,pass
M0001329,PART-050,LOT-01329,length,20,20.2,19.8,19.906,1/21/2024 3:43,CMM3,QC013,pass
M0001330,PART-026,LOT-01330,length,20,20.2,19.8,19.993,1/14/2024 2:13,CMM2,QC017,pass
M0001331,PART-028,LOT-01331,outer_diameter,100,100.5,99.5,99.849,1/15/2024 4:42,CMM3,QC008,pass
M0001332,PART-024,LOT-01332,bore_diameter,50,50.4,49.6,49.902,1/25/2024 5:57,CMM2,QC017,pass
M0001333,PART-037,LOT-01333,thickness,5,5.05,4.95,5.021,1/28/2024 20:43,CMM3,QC012,pass
M0001334,PART-040,LOT-01334,parallelism,0,0.1,0,0.036,1/10/2024 18:33,CMM3,QC015,pass
M0001335,PART-030,LOT-01335,width,10,10.1,9.9,10.02,1/12/2024 13:55,CMM3,QC005,pass
M0001336,PART-034,LOT-01336,thickness,5,5.05,4.95,4.982,1/5/2024 16:43,CMM3,QC011,pass
M0001337,PART-031,LOT-01337,width,10,10.1,9.9,9.989,1/14/2024 22:06,CMM2,QC003,pass
M0001338,PART-034,LOT-01338,length,20,20.2,19.8,20.081,1/22/2024 6:11,CMM1,QC017,pass
M0001339,PART-003,LOT-01339,length,20,20.2,19.8,20.009,1/25/2024 1:47,CMM1,QC019,pass
M0001340,PART-043,LOT-01340,angle,45,46,44,45.773,1/27/2024 2:55,CMM3,QC011,pass
M0001341,PART-050,LOT-01341,length,20,20.2,19.8,20.026,1/24/2024 20:53,CMM3,QC015,pass
M0001342,PART-012,LOT-01342,flatness,0,0.1,0,0.006,1/20/2024 6:12,CMM3,QC003,pass
M0001343,PART-038,LOT-01343,angle,45,46,44,44.897,1/23/2024 5:58,CMM1,QC008,pass
M0001344,PART-012,LOT-01344,bore_diameter,50,50.4,49.6,50.018,1/10/2024 21:32,CMM3,QC014,pass
M0001345,PART-044,LOT-01345,angle,45,46,44,44.949,1/6/2024 12:08,CMM3,QC017,pass
M0001346,PART-001,LOT-01346,parallelism,0,0.1,0,0.024,1/10/2024 14:34,CMM2,QC001,pass
M0001347,PART-043,LOT-01347,thickness,5,5.05,4.95,5.016,1/29/2024 3:25,CMM3,QC004,pass
M0001348,PART-040,LOT-01348,angle,45,46,44,44.738,1/18/2024 18:00,CMM3,QC005,pass
M0001349,PART-001,LOT-01349,thickness,5,5.05,4.95,4.978,1/11/2024 13:24,CMM2,QC002,pass
M0001350,PART-014,LOT-01350,width,10,10.1,9.9,9.939,1/22/2024 22:30,CMM2,QC014,pass
M0001351,PART-041,LOT-01351,angle,45,46,44,45.169,1/26/2024 10:16,CMM3,QC007,pass
M0001352,PART-028,LOT-01352,angle,45,46,44,44.632,1/3/2024 7:49,CMM3,QC003,pass
M0001353,PART-032,LOT-01353,bore_diameter,50,50.4,49.6,49.713,1/24/2024 7:59,CMM1,QC005,pass
M0001354,PART-037,LOT-01354,parallelism,0,0.1,0,0.013,1/19/2024 16:52,CMM2,QC015,pass
M0001355,PART-046,LOT-01355,parallelism,0,0.1,0,0.083,1/21/2024 22:37,CMM2,QC012,pass
M0001356,PART-036,LOT-01356,length,20,20.2,19.8,20,1/16/2024 2:36,CMM1,QC005,pass
M0001357,PART-047,LOT-01357,width,10,10.1,9.9,10.028,1/29/2024 4:54,CMM2,QC019,pass
M0001358,PART-002,LOT-01358,width,10,10.1,9.9,10.003,1/21/2024 10:56,CMM3,QC002,pass
M0001359,PART-042,LOT-01359,bore_diameter,50,50.4,49.6,49.987,1/21/2024 20:37,CMM2,QC011,pass
M0001360,PART-042,LOT-01360,angle,45,46,44,45.306,1/17/2024 12:45,CMM3,QC010,pass
M0001361,PART-013,LOT-01361,flatness,0,0.1,0,-0.01,1/23/2024 0:32,CMM3,QC004,fail
M0001362,PART-044,LOT-01362,flatness,0,0.1,0,0.009,1/16/2024 22:26,CMM3,QC019,pass
M0001363,PART-019,LOT-01363,angle,45,46,44,45.107,1/20/2024 12:23,CMM2,QC004,pass
M0001364,PART-019,LOT-01364,length,20,20.2,19.8,19.955,1/6/2024 11:08,CMM1,QC011,pass
M0001365,PART-039,LOT-01365,bore_diameter,50,50.4,49.6,50.132,1/24/2024 13:35,CMM2,QC015,pass
M0001366,PART-036,LOT-01366,thickness,5,5.05,4.95,4.997,1/3/2024 4:23,CMM2,QC010,pass
M0001367,PART-012,LOT-01367,outer_diameter,100,100.5,99.5,99.874,1/24/2024 6:55,CMM2,QC005,pass
M0001368,PART-015,LOT-01368,parallelism,0,0.1,0,0.018,1/6/2024 23:49,CMM1,QC010,pass
M0001369,PART-023,LOT-01369,angle,45,46,44,44.701,1/4/2024 22:58,CMM3,QC007,pass
M0001370,PART-033,LOT-01370,thickness,5,5.05,4.95,5,1/30/2024 4:02,CMM1,QC002,pass
M0001371,PART-029,LOT-01371,angle,45,46,44,44.997,1/22/2024 18:18,CMM2,QC018,pass
M0001372,PART-007,LOT-01372,width,10,10.1,9.9,10.036,1/27/2024 12:22,CMM2,QC020,pass
M0001373,PART-014,LOT-01373,angle,45,46,44,45.158,1/18/2024 10:00,CMM2,QC006,pass
M0001374,PART-032,LOT-01374,outer_diameter,100,100.5,99.5,99.996,1/6/2024 23:27,CMM3,QC007,pass
M0001375,PART-013,LOT-01375,width,10,10.1,9.9,10.027,1/22/2024 17:37,CMM2,QC014,pass
M0001376,PART-033,LOT-01376,flatness,0,0.1,0,0.046,1/10/2024 6:03,CMM3,QC012,pass
M0001377,PART-024,LOT-01377,bore_diameter,50,50.4,49.6,50.074,1/31/2024 14:31,CMM3,QC003,pass
M0001378,PART-015,LOT-01378,bore_diameter,50,50.4,49.6,50.001,1/9/2024 6:43,CMM3,QC002,pass
M0001379,PART-034,LOT-01379,thickness,5,5.05,4.95,4.978,1/18/2024 17:09,CMM1,QC012,pass
M0001380,PART-034,LOT-01380,angle,45,46,44,44.645,1/5/2024 15:00,CMM2,QC006,pass
M0001381,PART-011,LOT-01381,outer_diameter,100,100.5,99.5,99.949,1/22/2024 7:07,CMM2,QC019,pass
M0001382,PART-042,LOT-01382,width,10,10.1,9.9,9.98,1/9/2024 7:52,CMM2,QC002,pass
M0001383,PART-043,LOT-01383,width,10,10.1,9.9,9.994,1/26/2024 9:44,CMM3,QC014,pass
M0001384,PART-020,LOT-01384,bore_diameter,50,50.4,49.6,50.008,1/16/2024 15:38,CMM3,QC018,pass
M0001385,PART-040,LOT-01385,angle,45,46,44,45.177,1/7/2024 17:24,CMM1,QC002,pass
M0001386,PART-035,LOT-01386,angle,45,46,44,44.977,1/31/2024 9:58,CMM3,QC007,pass
M0001387,PART-042,LOT-01387,outer_diameter,100,100.5,99.5,100.081,1/20/2024 8:49,CMM1,QC006,pass
M0001388,PART-022,LOT-01388,bore_diameter,50,50.4,49.6,50.009,1/19/2024 11:58,CMM1,QC002,pass
M0001389,PART-006,LOT-01389,width,10,10.1,9.9,9.934,1/26/2024 4:52,CMM1,QC007,pass
M0001390,PART-011,LOT-01390,flatness,0,0.1,0,-0.031,1/3/2024 14:34,CMM1,QC006,fail
M0001391,PART-050,LOT-01391,bore_diameter,50,50.4,49.6,49.981,1/15/2024 10:59,CMM3,QC018,pass
M0001392,PART-024,LOT-01392,parallelism,0,0.1,0,-0.04,1/14/2024 12:43,CMM1,QC018,fail
M0001393,PART-042,LOT-01393,width,10,10.1,9.9,10.02,1/7/2024 10:15,CMM2,QC017,pass
M0001394,PART-022,LOT-01394,outer_diameter,100,100.5,99.5,100.255,1/12/2024 19:52,CMM2,QC014,pass
M0001395,PART-041,LOT-01395,flatness,0,0.1,0,0.041,1/25/2024 23:29,CMM1,QC001,pass
M0001396,PART-043,LOT-01396,width,10,10.1,9.9,9.993,1/28/2024 21:36,CMM1,QC006,pass
M0001397,PART-016,LOT-01397,thickness,5,5.05,4.95,5.025,1/6/2024 19:56,CMM2,QC010,pass
M0001398,PART-024,LOT-01398,parallelism,0,0.1,0,0.005,1/23/2024 14:13,CMM2,QC010,pass
M0001399,PART-006,LOT-01399,thickness,5,5.05,4.95,4.994,1/5/2024 20:45,CMM2,QC018,pass
M0001400,PART-005,LOT-01400,width,10,10.1,9.9,9.98,1/19/2024 19:22,CMM1,QC016,pass
M0001401,PART-050,LOT-01401,flatness,0,0.1,0,-0.01,1/20/2024 3:12,CMM3,QC011,fail
M0001402,PART-029,LOT-01402,outer_diameter,100,100.5,99.5,99.935,1/24/2024 17:42,CMM2,QC015,pass
M0001403,PART-032,LOT-01403,thickness,5,5.05,4.95,5.003,1/23/2024 7:56,CMM1,QC010,pass
M0001404,PART-030,LOT-01404,flatness,0,0.1,0,0.005,1/24/2024 7:01,CMM1,QC010,pass
M0001405,PART-008,LOT-01405,thickness,5,5.05,4.95,5,1/30/2024 0:06,CMM1,QC019,pass
M0001406,PART-019,LOT-01406,angle,45,46,44,45.146,1/3/2024 15:59,CMM2,QC014,pass
M0001407,PART-024,LOT-01407,flatness,0,0.1,0,0.04,1/15/2024 4:14,CMM1,QC020,pass
M0001408,PART-038,LOT-01408,thickness,5,5.05,4.95,5.066,1/21/2024 17:40,CMM1,QC018,fail
M0001409,PART-048,LOT-01409,flatness,0,0.1,0,0.032,1/24/2024 18:53,CMM2,QC013,pass
M0001410,PART-003,LOT-01410,flatness,0,0.1,0,-0.049,1/21/2024 9:06,CMM1,QC004,fail
M0001411,PART-022,LOT-01411,length,20,20.2,19.8,19.83,1/19/2024 16:07,CMM1,QC008,pass
M0001412,PART-030,LOT-01412,length,20,20.2,19.8,20.062,1/22/2024 22:26,CMM2,QC005,pass
M0001413,PART-040,LOT-01413,length,20,20.2,19.8,19.909,1/29/2024 23:07,CMM2,QC007,pass
M0001414,PART-003,LOT-01414,width,10,10.1,9.9,9.993,1/22/2024 14:58,CMM2,QC002,pass
M0001415,PART-046,LOT-01415,flatness,0,0.1,0,-0.039,1/2/2024 7:05,CMM1,QC017,fail
M0001416,PART-036,LOT-01416,flatness,0,0.1,0,-0.06,1/5/2024 16:00,CMM3,QC017,fail
M0001417,PART-037,LOT-01417,angle,45,46,44,45.18,1/25/2024 8:53,CMM1,QC009,pass
M0001418,PART-035,LOT-01418,angle,45,46,44,45.253,1/10/2024 4:19,CMM3,QC011,pass
M0001419,PART-038,LOT-01419,parallelism,0,0.1,0,-0.019,1/22/2024 22:13,CMM3,QC012,fail
M0001420,PART-003,LOT-01420,parallelism,0,0.1,0,-0.086,1/24/2024 19:49,CMM3,QC001,fail
M0001421,PART-002,LOT-01421,bore_diameter,50,50.4,49.6,49.927,1/25/2024 21:36,CMM1,QC005,pass
M0001422,PART-007,LOT-01422,flatness,0,0.1,0,0.013,1/26/2024 21:46,CMM3,QC014,pass
M0001423,PART-006,LOT-01423,thickness,5,5.05,4.95,4.975,1/9/2024 14:27,CMM2,QC007,pass
M0001424,PART-021,LOT-01424,flatness,0,0.1,0,0.006,1/9/2024 16:12,CMM2,QC002,pass
M0001425,PART-010,LOT-01425,angle,45,46,44,44.995,1/20/2024 10:54,CMM2,QC012,pass
M0001426,PART-008,LOT-01426,width,10,10.1,9.9,10.019,1/4/2024 0:39,CMM1,QC002,pass
M0001427,PART-032,LOT-01427,bore_diameter,50,50.4,49.6,50.016,1/24/2024 8:33,CMM3,QC017,pass
M0001428,PART-021,LOT-01428,flatness,0,0.1,0,-0.032,1/23/2024 8:42,CMM3,QC004,fail
M0001429,PART-041,LOT-01429,angle,45,46,44,45.399,1/12/2024 6:18,CMM2,QC003,pass
M0001430,PART-044,LOT-01430,outer_diameter,100,100.5,99.5,99.974,1/6/2024 23:52,CMM2,QC001,pass
M0001431,PART-027,LOT-01431,angle,45,46,44,44.991,1/22/2024 23:07,CMM1,QC008,pass
M0001432,PART-011,LOT-01432,width,10,10.1,9.9,9.969,1/13/2024 14:46,CMM2,QC002,pass
M0001433,PART-030,LOT-01433,outer_diameter,100,100.5,99.5,99.926,1/29/2024 18:00,CMM1,QC006,pass
M0001434,PART-031,LOT-01434,parallelism,0,0.1,0,-0.029,1/14/2024 12:31,CMM3,QC007,fail
M0001435,PART-041,LOT-01435,length,20,20.2,19.8,19.988,1/12/2024 10:23,CMM3,QC002,pass
M0001436,PART-035,LOT-01436,thickness,5,5.05,4.95,5.029,1/27/2024 4:02,CMM3,QC004,pass
M0001437,PART-009,LOT-01437,bore_diameter,50,50.4,49.6,49.817,1/28/2024 6:49,CMM3,QC020,pass
M0001438,PART-021,LOT-01438,outer_diameter,100,100.5,99.5,99.731,1/17/2024 21:14,CMM1,QC002,pass
M0001439,PART-016,LOT-01439,angle,45,46,44,45.49,1/17/2024 5:18,CMM1,QC017,pass
M0001440,PART-045,LOT-01440,thickness,5,5.05,4.95,4.997,1/8/2024 19:03,CMM2,QC019,pass
M0001441,PART-001,LOT-01441,flatness,0,0.1,0,-0.022,1/10/2024 11:32,CMM1,QC011,fail
M0001442,PART-026,LOT-01442,length,20,20.2,19.8,20.069,1/27/2024 8:46,CMM1,QC012,pass
M0001443,PART-043,LOT-01443,flatness,0,0.1,0,-0.02,1/21/2024 13:15,CMM2,QC007,fail
M0001444,PART-023,LOT-01444,angle,45,46,44,45.609,1/19/2024 22:26,CMM1,QC002,pass
M0001445,PART-013,LOT-01445,thickness,5,5.05,4.95,5.011,1/21/2024 5:35,CMM3,QC016,pass
M0001446,PART-044,LOT-01446,parallelism,0,0.1,0,-0.016,1/19/2024 5:50,CMM3,QC012,fail
M0001447,PART-046,LOT-01447,outer_diameter,100,100.5,99.5,100.36,1/12/2024 4:33,CMM1,QC001,pass
M0001448,PART-046,LOT-01448,length,20,20.2,19.8,19.96,1/28/2024 21:56,CMM1,QC013,pass
M0001449,PART-018,LOT-01449,parallelism,0,0.1,0,0.025,1/27/2024 9:36,CMM2,QC004,pass
M0001450,PART-048,LOT-01450,thickness,5,5.05,4.95,5.005,1/27/2024 8:54,CMM1,QC002,pass
M0001451,PART-009,LOT-01451,thickness,5,5.05,4.95,5.022,1/5/2024 14:03,CMM1,QC015,pass
M0001452,PART-047,LOT-01452,thickness,5,5.05,4.95,5.026,1/13/2024 16:38,CMM1,QC014,pass
M0001453,PART-017,LOT-01453,flatness,0,0.1,0,0.001,1/27/2024 12:47,CMM1,QC006,pass
M0001454,PART-042,LOT-01454,width,10,10.1,9.9,9.975,1/3/2024 13:38,CMM2,QC012,pass
M0001455,PART-044,LOT-01455,angle,45,46,44,45.153,1/25/2024 16:06,CMM1,QC009,pass
M0001456,PART-047,LOT-01456,parallelism,0,0.1,0,-0.023,1/12/2024 2:15,CMM1,QC014,fail
M0001457,PART-001,LOT-01457,parallelism,0,0.1,0,0.067,1/18/2024 23:00,CMM3,QC008,pass
M0001458,PART-048,LOT-01458,flatness,0,0.1,0,0.005,1/12/2024 12:26,CMM3,QC002,pass
M0001459,PART-022,LOT-01459,length,20,20.2,19.8,19.976,1/15/2024 23:28,CMM1,QC001,pass
M0001460,PART-002,LOT-01460,bore_diameter,50,50.4,49.6,50.025,1/28/2024 21:12,CMM3,QC014,pass
M0001461,PART-016,LOT-01461,parallelism,0,0.1,0,-0.023,1/16/2024 16:14,CMM1,QC006,fail
M0001462,PART-005,LOT-01462,outer_diameter,100,100.5,99.5,99.775,1/28/2024 12:19,CMM2,QC015,pass
M0001463,PART-038,LOT-01463,width,10,10.1,9.9,9.968,1/7/2024 7:20,CMM2,QC007,pass
M0001464,PART-045,LOT-01464,width,10,10.1,9.9,10.04,1/4/2024 13:01,CMM1,QC012,pass
M0001465,PART-040,LOT-01465,thickness,5,5.05,4.95,4.989,1/31/2024 9:57,CMM3,QC011,pass
M0001466,PART-004,LOT-01466,outer_diameter,100,100.5,99.5,99.826,1/15/2024 12:07,CMM2,QC016,pass
M0001467,PART-027,LOT-01467,bore_diameter,50,50.4,49.6,50.072,1/13/2024 3:37,CMM2,QC007,pass
M0001468,PART-025,LOT-01468,length,20,20.2,19.8,20.079,1/24/2024 0:02,CMM3,QC008,pass
M0001469,PART-042,LOT-01469,bore_diameter,50,50.4,49.6,50.096,1/2/2024 15:22,CMM2,QC009,pass
M0001470,PART-007,LOT-01470,flatness,0,0.1,0,0.033,1/2/2024 10:25,CMM3,QC011,pass
M0001471,PART-009,LOT-01471,outer_diameter,100,100.5,99.5,99.874,1/30/2024 9:10,CMM3,QC002,pass
M0001472,PART-040,LOT-01472,thickness,5,5.05,4.95,4.976,1/22/2024 22:38,CMM1,QC011,pass
M0001473,PART-020,LOT-01473,thickness,5,5.05,4.95,5.025,1/27/2024 16:27,CMM2,QC004,pass
M0001474,PART-035,LOT-01474,bore_diameter,50,50.4,49.6,49.957,1/8/2024 3:03,CMM2,QC013,pass
M0001475,PART-024,LOT-01475,angle,45,46,44,44.916,1/1/2024 22:49,CMM2,QC007,pass
M0001476,PART-016,LOT-01476,width,10,10.1,9.9,10.141,1/25/2024 21:53,CMM2,QC007,fail
M0001477,PART-013,LOT-01477,parallelism,0,0.1,0,0.044,1/30/2024 6:39,CMM1,QC019,pass
M0001478,PART-031,LOT-01478,thickness,5,5.05,4.95,5.009,1/22/2024 22:31,CMM1,QC015,pass
M0001479,PART-040,LOT-01479,parallelism,0,0.1,0,-0.014,1/15/2024 20:16,CMM1,QC009,fail
M0001480,PART-003,LOT-01480,parallelism,0,0.1,0,0.015,1/24/2024 0:41,CMM2,QC020,pass
M0001481,PART-030,LOT-01481,length,20,20.2,19.8,20.144,1/31/2024 4:29,CMM1,QC007,pass
M0001482,PART-022,LOT-01482,parallelism,0,0.1,0,-0.021,1/19/2024 19:35,CMM3,QC012,fail
M0001483,PART-005,LOT-01483,flatness,0,0.1,0,0.031,1/18/2024 11:54,CMM2,QC020,pass
M0001484,PART-013,LOT-01484,parallelism,0,0.1,0,0.002,1/30/2024 15:35,CMM3,QC004,pass
M0001485,PART-019,LOT-01485,parallelism,0,0.1,0,0.009,1/9/2024 13:12,CMM3,QC019,pass
M0001486,PART-036,LOT-01486,width,10,10.1,9.9,9.851,1/13/2024 23:39,CMM2,QC012,fail
M0001487,PART-007,LOT-01487,outer_diameter,100,100.5,99.5,100.255,1/3/2024 12:55,CMM3,QC007,pass
M0001488,PART-008,LOT-01488,width,10,10.1,9.9,10.017,1/16/2024 13:36,CMM2,QC019,pass
M0001489,PART-024,LOT-01489,width,10,10.1,9.9,10.018,1/9/2024 19:10,CMM2,QC016,pass
M0001490,PART-010,LOT-01490,bore_diameter,50,50.4,49.6,50.143,1/8/2024 19:51,CMM2,QC010,pass
M0001491,PART-024,LOT-01491,bore_diameter,50,50.4,49.6,49.951,1/17/2024 8:17,CMM3,QC010,pass
M0001492,PART-049,LOT-01492,angle,45,46,44,44.72,1/30/2024 23:52,CMM2,QC019,pass
M0001493,PART-021,LOT-01493,width,10,10.1,9.9,9.965,1/13/2024 4:58,CMM2,QC001,pass
M0001494,PART-032,LOT-01494,parallelism,0,0.1,0,-0.066,1/11/2024 12:32,CMM2,QC001,fail
M0001495,PART-011,LOT-01495,thickness,5,5.05,4.95,5.034,1/24/2024 3:32,CMM2,QC018,pass
M0001496,PART-012,LOT-01496,angle,45,46,44,44.632,1/17/2024 8:31,CMM3,QC006,pass
M0001497,PART-032,LOT-01497,parallelism,0,0.1,0,-0.007,1/24/2024 7:28,CMM1,QC014,fail
M0001498,PART-038,LOT-01498,bore_diameter,50,50.4,49.6,49.963,2/1/2024 5:41,CMM3,QC013,pass
M0001499,PART-016,LOT-01499,outer_diameter,100,100.5,99.5,100.051,1/20/2024 3:25,CMM3,QC001,pass
M0001500,PART-024,LOT-01500,outer_diameter,100,100.5,99.5,99.265,1/13/2024 4:00,CMM2,QC001,fail
M0001501,PART-034,LOT-01501,outer_diameter,100,100.5,99.5,100.136,1/18/2024 12:00,CMM1,QC018,pass
M0001502,PART-022,LOT-01502,outer_diameter,100,100.5,99.5,100.143,1/20/2024 12:25,CMM1,QC007,pass
M0001503,PART-032,LOT-01503,length,20,20.2,19.8,19.961,1/16/2024 11:16,CMM3,QC006,pass
M0001504,PART-017,LOT-01504,bore_diameter,50,50.4,49.6,49.978,2/1/2024 2:53,CMM3,QC017,pass
M0001505,PART-033,LOT-01505,parallelism,0,0.1,0,0.009,1/27/2024 4:05,CMM2,QC002,pass
M0001506,PART-005,LOT-01506,outer_diameter,100,100.5,99.5,99.959,1/18/2024 22:28,CMM2,QC005,pass
M0001507,PART-022,LOT-01507,flatness,0,0.1,0,0.054,1/12/2024 15:05,CMM1,QC019,pass
M0001508,PART-009,LOT-01508,angle,45,46,44,45.164,1/27/2024 10:14,CMM3,QC020,pass
M0001509,PART-023,LOT-01509,flatness,0,0.1,0,0.024,1/19/2024 10:04,CMM2,QC015,pass
M0001510,PART-042,LOT-01510,width,10,10.1,9.9,10.022,1/25/2024 21:56,CMM2,QC013,pass
M0001511,PART-048,LOT-01511,outer_diameter,100,100.5,99.5,100.196,1/10/2024 23:14,CMM1,QC002,pass
M0001512,PART-049,LOT-01512,angle,45,46,44,45.06,1/22/2024 14:59,CMM1,QC012,pass
M0001513,PART-013,LOT-01513,flatness,0,0.1,0,-0.043,1/22/2024 10:21,CMM3,QC015,fail
M0001514,PART-036,LOT-01514,thickness,5,5.05,4.95,5.007,1/4/2024 2:52,CMM3,QC006,pass
M0001515,PART-048,LOT-01515,angle,45,46,44,46.062,1/2/2024 15:34,CMM3,QC009,fail
